close_x,close_y,close
206.7100067138672,2576.47998046875,0.10587000101804733
203.9530029296875,2529.449951171875,0.10513799637556076
204.3179931640625,2671.780029296875,0.1077369973063469
193.1230010986328,2809.010009765625,0.10406699776649475
205.78900146484375,2726.449951171875,0.10781099647283554
197.97799682617188,2757.179931640625,0.10641399770975113
203.87100219726562,2875.340087890625,0.1042499989271164
226.7689971923828,2718.260009765625,0.09986680001020432
219.95199584960938,2710.669921875,0.1004519984126091
225.3419952392578,2804.72998046875,0.10664200037717819
223.072998046875,2895.889892578125,0.10749399662017822
256.5069885253906,3252.909912109375,0.12887099385261536
261.5669860839844,3213.93994140625,0.13099899888038635
269.17999267578125,3378.93994140625,0.14884799718856812
296.7690124511719,3419.93994140625,0.22442099452018738
296.0270080566406,3342.469970703125,0.24291199445724487
295.8919982910156,3381.280029296875,0.3490790128707886
308.864013671875,3650.6201171875,0.39257198572158813
310.60101318359375,3884.7099609375,0.44636499881744385
298.0639953613281,4073.260009765625,0.8768280148506165
300.09698486328125,4325.1298828125,1.2955700159072876
289.8179931640625,4181.93017578125,1.0565500259399414
302.2669982910156,4376.6298828125,1.4372400045394897
301.4570007324219,4331.68994140625,1.9671499729156494
295.5899963378906,4160.6201171875,2.384000062942505
297.4700012207031,4193.7001953125,2.093369960784912
301.4280090332031,4087.659912109375,2.502579927444458
321.59100341796875,4001.739990234375,2.7011098861694336
314.7850036621094,4100.52001953125,2.4852700233459473
317.5190124511719,4151.52001953125,2.580430030822754
325.6109924316406,4334.68017578125,2.379319906234741
331.9150085449219,4371.60009765625,2.4968700408935547
333.8819885253906,4352.39990234375,2.1693599224090576
347.89300537109375,4382.8798828125,2.005189895629883
347.74700927734375,4382.66015625,2.0429000854492188
370.6669921875,4579.02001953125,2.327579975128174
378.4849853515625,4565.2998046875,2.3500499725341797
383.0419921875,4703.39013671875,2.2037899494171143
387.7409973144531,4892.009765625,2.3841700553894043
348.9840087890625,4578.77001953125,1.9926799535751343
347.4840087890625,4582.9599609375,1.5757999420166016
295.1709899902344,4236.31005859375,1.0495699644088745
312.9880065917969,4376.52978515625,0.9737160205841064
334.3380126953125,4597.1201171875,1.0861400365829468
329.4280090332031,4599.8798828125,1.3662199974060059
296.49700927734375,4228.75,1.0068299770355225
294.4049987792969,4226.06005859375,0.9893010258674622
288.74700927734375,4122.93994140625,0.9421589970588684
294.5320129394531,4161.27001953125,1.0258100032806396
291.4639892578125,4130.81005859375,1.0356800556182861
277.11199951171875,3882.590087890625,0.9372040033340454
213.9080047607422,3154.949951171875,0.6787840127944946
250.46400451660156,3637.52001953125,0.7997090220451355
246.52200317382812,3625.0400390625,0.8041980266571045
251.74899291992188,3582.8798828125,0.789588987827301
293.49700927734375,4065.199951171875,0.909201979637146
282.8039855957031,3924.969970703125,0.8024250268936157
283.74200439453125,3905.949951171875,0.7478899955749512
258.5799865722656,3631.0400390625,0.7021399736404419
264.30999755859375,3630.699951171875,0.7158929705619812
286.1679992675781,3792.39990234375,0.7709649801254272
282.4830017089844,3682.840087890625,0.7832679748535156
292.3320007324219,3926.070068359375,0.9170590043067932
287.43798828125,3892.35009765625,0.8607469797134399
306.4670104980469,4200.669921875,1.1436599493026733
299.1549987792969,4174.72998046875,1.3778799772262573
291.4670104980469,4163.06982421875,1.2662400007247925
301.4649963378906,4338.7099609375,1.28357994556427
302.3370056152344,4403.740234375,1.5265300273895264
297.4750061035156,4409.31982421875,1.964669942855835
292.4630126953125,4317.47998046875,1.8207000494003296
292.6579895019531,4229.35986328125,1.6014800071716309
295.8630065917969,4328.41015625,1.6784900426864624
308.5880126953125,4370.81005859375,1.5799100399017334
311.1239929199219,4426.89013671875,1.5842499732971191
308.6080017089844,4610.47998046875,1.217229962348938
297.3919982910156,4772.02001953125,1.4037799835205078
299.8699951171875,4781.990234375,1.3933600187301636
303.45599365234375,4826.47998046875,1.4337300062179565
304.135986328125,5446.91015625,1.3437600135803223
338.7569885253906,5647.2099609375,1.435479998588562
339.62799072265625,5831.7900390625,1.5381900072097778
336.5950012207031,5678.18994140625,1.5584399700164795
333.3840026855469,5725.58984375,1.4407000541687012
317.0820007324219,5605.509765625,1.3899500370025635
314.3190002441406,5590.68994140625,1.3275599479675293
308.0880126953125,5708.52001953125,1.2846100330352783
304.0060119628906,6011.4501953125,1.241919994354248
300.18701171875,6031.60009765625,1.2540500164031982
295.4460144042969,6008.419921875,1.2137700319290161
286.95001220703125,5930.31982421875,1.1837300062179565
298.3280029296875,5526.64013671875,1.2484300136566162
297.92498779296875,5750.7998046875,1.2527799606323242
296.5270080566406,5904.830078125,1.2086000442504883
297.4230041503906,5780.89990234375,1.174180030822754
296.2980041503906,5753.08984375,1.1525700092315674
305.0880126953125,6153.85009765625,1.2412300109863281
307.7510070800781,6130.52978515625,1.3122700452804565
305.8789978027344,6468.39990234375,1.3128900527954102
291.6940002441406,6767.31005859375,1.2615400552749634
287.4289855957031,7078.5,1.299630045890808
305.71099853515625,7207.759765625,1.459220051765442
300.468994140625,7379.9501953125,1.6371999979019165
296.26300048828125,7407.41015625,1.5216599702835083
298.8919982910156,7022.759765625,1.569790005683899
294.65899658203125,7144.3798828125,1.806439995765686
309.07000732421875,7459.68994140625,2.031019926071167
320.8840026855469,7143.580078125,1.9907699823379517
299.25299072265625,6618.14013671875,1.796839952468872
314.6809997558594,6357.60009765625,1.6704699993133545
307.9079895019531,5950.06982421875,1.5196900367736816
316.71600341796875,6559.490234375,1.6866199970245361
337.6310119628906,6635.75,1.592579960823059
333.35699462890625,7315.5400390625,1.5304499864578247
330.92401123046875,7871.68994140625,1.5779199600219727
332.3940124511719,7708.990234375,1.5103600025177002
347.61199951171875,7790.14990234375,1.6743299961090088
354.385986328125,8036.490234375,1.6137700080871582
366.7300109863281,8200.6396484375,1.6244499683380127
360.4010009765625,8071.259765625,1.5740599632263184
380.6520080566406,8253.5498046875,1.6117500066757202
410.1659851074219,8038.77001953125,1.548699975013733
474.9110107421875,8253.6904296875,1.717710018157959
466.2760009765625,8790.919921875,1.8738700151443481
471.3299865722656,9330.5498046875,1.8531299829483032
480.3550109863281,9818.349609375,1.9429800510406494
472.9020080566406,10058.7998046875,1.9171099662780762
427.52301025390625,9888.6103515625,1.7515300512313843
447.114013671875,10233.599609375,1.9969700574874878
466.5400085449219,10975.599609375,2.070230007171631
463.4490051269531,11074.599609375,2.084160089492798
465.8529968261719,11323.2001953125,2.227250099182129
470.2040100097656,11657.2001953125,2.4916799068450928
463.281005859375,11916.7001953125,2.5952999591827393
428.5880126953125,14291.5,2.5876901149749756
434.4079895019531,17899.69921875,2.779949903488159
456.031005859375,16569.400390625,2.830670118331909
473.50201416015625,15178.2001953125,2.6104300022125244
441.72100830078125,15455.400390625,2.483370065689087
515.135986328125,16936.80078125,2.7066500186920166
651.4310302734375,17415.400390625,2.6847500801086426
702.7670288085938,16408.19921875,2.77810001373291
695.8159790039062,16564.0,3.1587400436401367
684.447998046875,17706.900390625,3.996150016784668
696.208984375,19497.400390625,4.664649963378906
719.9749755859375,19140.80078125,5.756720066070557
794.64501953125,19114.19921875,5.61584997177124
826.822998046875,17776.69921875,5.792329788208008
819.0859985351562,16624.599609375,5.176209926605225
821.06298828125,15802.900390625,5.180009841918945
674.8599853515625,13831.7998046875,4.336150169372559
719.3870239257812,14699.2001953125,4.839260101318359
694.1480102539062,13925.7998046875,5.285679817199707
765.833984375,14026.599609375,6.560009956359863
773.8359985351562,16099.7998046875,9.029419898986816
762.8419799804688,15838.5,10.107000350952148
737.0230102539062,14606.5,9.321410179138184
753.5919799804688,14656.2001953125,8.807600021362305
717.2570190429688,12952.2001953125,7.841010093688965
756.7329711914062,14156.400390625,8.635580062866211
772.6409912109375,13657.2001953125,8.414609909057617
884.4439697265625,14982.099609375,8.837770462036133
962.719970703125,15201.0,9.535880088806152
980.9219970703125,15599.2001953125,9.213990211486816
997.719970703125,17429.5,14.917200088500977
1041.6800537109375,17527.0,22.75979995727539
1153.1700439453125,16477.599609375,18.65679931640625
1148.530029296875,15170.099609375,18.260900497436523
1299.739990234375,14595.400390625,17.411800384521484
1255.8199462890625,14973.2998046875,17.39080047607422
1154.9300537109375,13405.7998046875,21.042699813842773
1273.199951171875,13980.599609375,22.316299438476562
1396.4200439453125,14360.2001953125,22.174400329589844
1366.77001953125,13772.0,20.777299880981445
1291.9200439453125,13819.7998046875,19.564699172973633
1053.68994140625,11490.5,13.891900062561035
1014.25,11188.599609375,14.203200340270996
1036.280029296875,11474.900390625,14.280400276184082
1039.0999755859375,11607.400390625,14.940600395202637
1155.1500244140625,12899.2001953125,16.19029998779297
1049.5799560546875,11600.099609375,14.068300247192383
1003.260009765625,10931.400390625,13.014599800109863
986.22900390625,10868.400390625,13.093500137329102
1058.780029296875,11359.400390625,13.628700256347656
1056.030029296875,11259.400390625,13.228400230407715
1055.1700439453125,11171.400390625,13.218199729919434
1107.0699462890625,11440.7001953125,13.253000259399414
1246.010009765625,11786.2998046875,13.540200233459473
1182.3599853515625,11296.400390625,12.76449966430664
1071.1300048828125,10106.2998046875,11.250699996948242
1118.31005859375,10221.099609375,11.145000457763672
1036.7900390625,9170.5400390625,9.515839576721191
915.7849731445312,8830.75,9.652290344238281
