Date,Open,High,Low,Close,Adj Close,Volume
2014-11-28,51.430000,51.639999,51.029999,51.560001,40.505615,2314218
2014-12-01,51.049999,51.349998,50.430000,50.689999,39.822140,3031878
2014-12-02,51.150002,51.619999,50.720001,51.029999,40.089241,2850690
2014-12-03,51.049999,51.500000,50.990002,51.060001,40.112812,3092609
2014-12-04,51.279999,51.740002,49.404999,49.865002,39.174023,5304087
2014-12-05,50.500000,52.139999,50.389999,51.919998,40.788429,5813666
2014-12-08,51.860001,52.180000,51.610001,51.750000,40.654881,2818799
2014-12-09,51.400002,51.450001,49.834999,49.980000,39.264366,4969430
2014-12-10,50.029999,50.439999,49.139999,49.455002,38.851925,3077174
2014-12-11,49.035000,50.049999,49.000000,49.450001,38.847996,4030704
2014-12-12,49.450001,49.720001,48.000000,48.195000,37.862061,4414116
2014-12-15,47.869999,48.584999,46.415001,46.450001,36.491192,5933867
2014-12-16,46.705002,47.974998,45.119999,47.744999,37.508545,9866672
2014-12-17,47.180000,48.230000,46.889999,47.480000,37.300362,5144245
2014-12-18,48.400002,49.294998,48.134998,49.240002,38.683018,6179060
2014-12-19,49.950001,50.180000,48.090000,48.445000,38.058468,9838543
2014-12-22,48.599998,48.959999,48.450001,48.705002,38.262718,3180502
2014-12-23,48.730000,49.625000,48.575001,49.599998,38.965836,2516632
2014-12-24,49.415001,49.924999,49.415001,49.584999,38.954048,559273
2014-12-29,49.825001,50.099998,48.720001,50.099998,39.358635,3232746
2014-12-30,49.465000,49.770000,48.794998,48.830002,38.360924,2150482
2014-12-31,48.845001,49.290001,48.730000,49.259998,38.698727,558150
2015-01-02,49.685001,50.119999,48.830002,49.430000,38.832279,2634537
2015-01-05,48.974998,49.375000,46.919998,47.029999,36.946838,6252660
2015-01-06,47.049999,47.220001,45.799999,45.799999,35.980549,5598392
2015-01-07,45.915001,46.099998,44.820000,45.035000,35.379562,6045718
2015-01-08,45.959999,46.994999,45.244999,46.494999,36.526539,6125229
2015-01-09,46.400002,46.650002,44.334999,44.935001,35.301006,6704918
2015-01-12,45.090000,45.474998,44.105000,45.294998,35.583820,6067180
2015-01-13,44.799999,46.715000,44.625000,46.345001,36.408703,4436278
