Date,Open,High,Low,Close,Adj Close,Volume
2014-11-28,56.360001,56.799999,56.029999,56.750000,49.689766,1143291
2014-12-01,56.369999,56.910000,56.290001,56.450001,49.427094,1057110
2014-12-02,56.730000,56.889999,56.310001,56.590000,49.549675,1134997
2014-12-03,56.189999,56.340000,56.009998,56.180000,49.190681,1358938
2014-12-04,56.240002,56.900002,55.459999,55.650002,48.726620,2008053
2014-12-05,56.000000,57.000000,56.000000,57.000000,49.908661,1915020
2014-12-08,56.680000,56.959999,56.200001,56.599998,49.558426,1076761
2014-12-09,56.259998,56.459999,55.619999,55.849998,48.901737,2270025
2014-12-10,55.939999,56.419998,55.759998,55.860001,48.910492,1458659
2014-12-11,55.610001,55.810001,55.090000,55.410000,48.516472,1740162
2014-12-12,55.000000,55.150002,53.770000,53.840000,47.141800,2460670
2014-12-15,53.500000,54.299999,52.779999,52.830002,46.257454,2165345
2014-12-16,53.070000,53.340000,51.500000,53.250000,46.625198,3411999
2014-12-17,52.830002,53.270000,52.330002,52.889999,46.309986,2120525
2014-12-18,53.590000,54.029999,53.009998,54.020000,47.299404,2622312
2014-12-19,54.250000,54.680000,53.340000,54.119999,47.386959,3125830
2014-12-22,53.980000,54.639999,53.950001,54.369999,47.605865,1071574
2014-12-23,54.490002,54.759998,54.139999,54.520000,47.737202,1310296
2014-12-24,54.500000,54.889999,54.259998,54.320000,47.562080,202732
2014-12-29,54.099998,54.869999,53.880001,54.869999,48.043652,1066493
2014-12-30,54.779999,54.799999,54.000000,54.000000,47.281891,878946
2014-12-31,54.049999,54.470001,53.889999,54.450001,47.675907,239094
2015-01-02,54.830002,54.889999,53.599998,53.860001,47.159309,1014791
2015-01-05,53.400002,54.299999,52.419998,52.480000,45.950996,2020889
2015-01-06,53.500000,53.900002,52.320000,52.320000,45.810898,1921918
2015-01-07,52.650002,53.349998,52.250000,52.930000,46.345009,1440317
2015-01-08,53.490002,54.529999,53.000000,54.459999,47.684662,2169914
2015-01-09,54.250000,54.450001,52.849998,53.220001,46.598934,2005852
2015-01-12,53.340000,54.439999,53.340000,54.209999,47.465767,1804654
2015-01-13,53.720001,54.779999,53.509998,54.470001,47.693420,2302025
2015-01-14,54.090000,54.810001,53.360001,53.610001,46.940411,2240773
2015-01-15,54.020000,54.799999,51.880001,54.750000,47.938583,2974605
2015-01-16,54.400002,55.970001,54.400002,55.619999,48.700348,2580130
2015-01-19,55.680000,56.080002,55.520000,55.720001,48.787910,1574928
2015-01-20,55.599998,56.380001,55.070000,56.380001,49.365799,2143949
2015-01-21,56.740002,56.990002,56.070000,56.840000,49.768570,2522703
2015-01-22,56.770000,57.810001,56.299999,57.720001,50.539093,2901805
2015-01-23,58.250000,60.240002,58.020000,60.000000,52.535439,3596146
2015-01-26,59.869999,60.490002,59.759998,60.160000,52.675529,2400156
2015-01-27,60.000000,60.470001,59.520000,60.070000,52.596733,2473344
2015-01-28,60.459999,60.529999,59.580002,59.880001,52.430367,1889949
2015-01-29,59.759998,60.330002,59.650002,60.160000,52.675529,2243867
2015-01-30,60.480000,60.500000,59.180000,59.570000,52.158932,2858751
2015-02-02,59.740002,59.900002,59.049999,59.340000,51.957542,1795431
2015-02-03,59.540001,59.599998,59.090000,59.320000,51.940033,2570403
2015-02-04,59.080002,59.299999,58.779999,59.000000,51.659847,1815074
2015-02-05,58.740002,59.250000,58.580002,59.119999,51.764912,1487622
2015-02-06,59.259998,59.270000,58.650002,58.889999,51.563530,1289218
2015-02-09,58.299999,58.660000,57.700001,58.500000,51.222050,1937754
2015-02-10,58.830002,59.209999,58.419998,58.669998,51.370895,1755446
2015-02-11,58.520000,58.830002,58.299999,58.669998,51.370895,1538203
2015-02-12,58.439999,58.599998,57.220001,58.139999,50.906837,2538812
2015-02-13,58.500000,58.540001,57.669998,57.919998,50.714207,2395509
2015-02-16,57.639999,57.750000,56.970001,57.200001,50.083778,1850498
2015-02-17,56.910000,57.889999,56.820000,57.849998,50.652916,1852985
2015-02-18,58.580002,58.580002,57.939999,58.220001,50.976887,1867536
2015-02-19,58.020000,59.150002,58.020000,59.150002,51.791183,1721452
2015-02-20,58.560001,60.070000,57.590000,60.000000,52.535439,4978998
2015-02-23,59.990002,60.000000,59.439999,59.730000,52.299026,2378115
2015-02-24,59.889999,60.700001,59.860001,60.490002,52.964474,2640719
2015-02-25,60.400002,60.840000,60.180000,60.470001,52.946964,2128972
2015-02-26,60.400002,61.980000,60.090000,61.849998,54.155277,2199492
2015-02-27,61.580002,62.380001,61.500000,62.330002,54.575565,2307937
2015-03-02,62.080002,62.290001,61.520000,61.799999,54.111500,1411829
2015-03-03,61.799999,62.380001,61.400002,61.500000,53.848820,1427175
2015-03-04,61.590000,61.779999,60.930000,61.369999,53.734997,2945791
2015-03-05,61.500000,62.549999,61.430000,62.400002,54.636856,1697729
2015-03-06,62.259998,62.619999,62.049999,62.419998,54.654362,1657253
2015-03-09,62.000000,62.169998,61.619999,61.790001,54.102745,1207807
2015-03-10,61.610001,61.669998,60.799999,60.849998,53.279686,1418426
2015-03-11,61.200001,62.310001,61.090000,61.970001,54.260349,1927080
2015-03-12,61.910000,62.020000,61.520000,61.630001,53.962646,933032
2015-03-13,61.549999,62.200001,61.360001,62.189999,54.452980,1201660
2015-03-16,62.099998,62.970001,62.060001,62.660000,54.864506,1721347
2015-03-17,62.419998,62.759998,61.970001,62.240002,54.496761,1455325
2015-03-18,62.080002,63.020000,61.970001,62.880001,55.057140,1475810
2015-03-19,62.750000,63.180000,62.290001,62.630001,54.838238,1778393
2015-03-20,62.500000,63.090000,62.380001,62.750000,54.943310,2449197
2015-03-23,62.650002,62.709999,62.029999,62.660000,54.864506,1107754
2015-03-24,62.580002,63.250000,62.450001,62.980000,55.144695,1571081
2015-03-25,62.799999,63.000000,62.060001,62.160000,54.426712,1400138
2015-03-26,62.110001,62.230000,61.060001,62.230000,54.487999,1975432
2015-03-27,62.590000,63.189999,62.150002,62.919998,55.092155,1728211
2015-03-30,62.919998,63.279999,62.560001,62.689999,54.890774,1900503
2015-03-31,63.220001,63.389999,62.290001,62.619999,54.829483,2095773
2015-04-01,62.299999,63.330002,61.849998,62.840000,55.022110,1582834
2015-04-02,63.320000,63.400002,62.770000,63.400002,55.512444,1100853
2015-04-07,63.869999,64.489998,63.560001,64.180000,56.195404,1587198
2015-04-08,64.000000,64.300003,63.630001,64.300003,56.300476,1472219
2015-04-09,64.089996,64.959999,64.010002,64.959999,56.878368,1687729
2015-04-10,64.690002,64.970001,64.599998,64.949997,56.869610,1637232
2015-04-13,64.730003,65.239998,64.529999,65.110001,57.009705,1515854
2015-04-14,65.360001,65.360001,64.459999,64.820000,56.755783,1655164
2015-04-15,64.500000,66.480003,63.840000,66.309998,58.060410,3596151
2015-04-16,66.300003,66.940002,66.050003,66.800003,58.489460,2779117
2015-04-17,66.610001,67.000000,65.919998,66.080002,57.859032,3206908
2015-04-20,65.959999,66.339996,65.790001,66.089996,57.867775,1753311
2015-04-21,65.910004,66.489998,65.540001,66.220001,57.981613,2076911
2015-04-22,66.239998,66.800003,65.970001,66.800003,58.489460,2419957
2015-04-23,67.059998,67.180000,65.820000,66.790001,58.480694,2117185
2015-04-24,67.260002,67.379997,66.440002,66.980003,58.647057,1647816
